0.72074,-0.40841
0.72408,-0.41595
0.72742,-0.42368
0.73077,-0.43163
0.73411,-0.43982
0.73746,-0.44825
0.7408,-0.45695
0.74415,-0.46593
0.74749,-0.47521
0.75084,-0.48481
0.75418,-0.49474
0.75753,-0.50497
0.76087,-0.51548
0.76421,-0.52625
0.76756,-0.53725
0.7709,-0.54847
0.77425,-0.55987
0.77759,-0.57145
0.78094,-0.58317
0.78428,-0.59501
0.78763,-0.60695
0.79097,-0.61897
0.79431,-0.63104
0.79766,-0.64315
0.801,-0.65526
0.80435,-0.66736
0.80769,-0.67943
0.81104,-0.69143
0.81438,-0.70336
0.81773,-0.71518
0.82107,-0.72687
0.82441,-0.73842
0.82776,-0.74979
0.8311,-0.76097
0.83445,-0.77193
0.83779,-0.78265
0.84114,-0.7931
0.84448,-0.80328
0.84783,-0.81314
0.85117,-0.82267
0.85452,-0.83185
0.85786,-0.84066
0.8612,-0.84907
0.86455,-0.85705
0.86789,-0.86459
0.87124,-0.87167
0.87458,-0.87825
0.87793,-0.88433
0.88127,-0.88991
0.88462,-0.895
0.88796,-0.89961
0.8913,-0.90376
0.89465,-0.90746
0.89799,-0.91073
0.90134,-0.91358
0.90468,-0.91603
0.90803,-0.91808
0.91137,-0.91975
0.91472,-0.92106
0.91806,-0.92202
0.9214,-0.92264
0.92475,-0.92293
0.92809,-0.92292
0.93144,-0.92261
0.93478,-0.92202
0.93813,-0.92116
0.94147,-0.92005
0.94482,-0.91869
0.94816,-0.91711
0.95151,-0.91531
0.95485,-0.91332
0.95819,-0.91113
0.96154,-0.90878
0.96488,-0.90627
0.96823,-0.90361
0.97157,-0.90083
0.97492,-0.89792
0.97826,-0.89491
0.98161,-0.89182
0.98495,-0.88864
0.98829,-0.88541
0.99164,-0.88213
0.99498,-0.87881
0.99833,-0.87547
