0.0033445,3.1867e-05,0.0099321
0.006689,3.178e-05,0.0096299
0.010033,3.1696e-05,0.0093375
0.013378,3.1616e-05,0.009055
0.016722,3.1542e-05,0.0087823
0.020067,3.1475e-05,0.0085194
0.023411,3.1416e-05,0.0082662
0.026756,3.1368e-05,0.0080225
0.0301,3.1331e-05,0.0077883
0.033445,3.1306e-05,0.0075634
0.036789,3.1295e-05,0.0073476
0.040134,3.13e-05,0.0071409
0.043478,3.1321e-05,0.006943
0.046823,3.136e-05,0.0067538
0.050167,3.1419e-05,0.006573
0.053512,3.1499e-05,0.0064007
0.056856,3.1602e-05,0.0062364
0.060201,3.1729e-05,0.0060801
0.063545,3.1882e-05,0.0059317
0.06689,3.2063e-05,0.0057908
0.070234,3.2274e-05,0.0056574
0.073579,3.2516e-05,0.0055313
0.076923,3.2792e-05,0.0054124
0.080268,3.3104e-05,0.0053004
0.083612,3.3455e-05,0.0051953
0.086957,3.3848e-05,0.0050969
0.090301,3.4284e-05,0.005005
0.093645,3.4768e-05,0.0049197
0.09699,3.5303e-05,0.0048407
0.10033,3.5892e-05,0.0047681
0.10368,3.654e-05,0.0047016
0.10702,3.725e-05,0.0046413
0.11037,3.8029e-05,0.0045872
0.11371,3.8881e-05,0.004539
0.11706,3.9812e-05,0.004497
0.1204,4.0829e-05,0.004461
0.12375,4.1939e-05,0.0044311
0.12709,4.3149e-05,0.0044073
0.13043,4.4467e-05,0.0043895
0.13378,4.5895e-05,0.0043774
0.13712,4.744e-05,0.0043708
0.14047,4.9104e-05,0.0043696
0.14381,5.0895e-05,0.0043735
0.14716,5.2817e-05,0.0043824
0.1505,5.4876e-05,0.0043961
0.15385,5.7079e-05,0.0044145
0.15719,5.9432e-05,0.0044375
0.16054,6.1942e-05,0.004465
0.16388,6.4615e-05,0.004497
0.16722,6.7458e-05,0.0045332
0.17057,7.048e-05,0.0045736
0.17391,7.3686e-05,0.0046182
0.17726,7.7084e-05,0.0046669
0.1806,8.0681e-05,0.0047195
0.18395,8.4485e-05,0.0047762
0.18729,8.8502e-05,0.0048367
0.19064,9.2738e-05,0.004901
0.19398,9.7201e-05,0.0049691
0.19732,0.00010189,0.0050409
0.20067,0.00010683,0.0051163
0.20401,0.000112,0.0051953
0.20736,0.00011741,0.0052777
0.2107,0.00012307,0.0053635
0.21405,0.00012898,0.0054526
0.21739,0.00013514,0.0055449
0.22074,0.00014154,0.0056403
0.22408,0.00014818,0.0057386
0.22742,0.00015506,0.0058397
0.23077,0.00016217,0.0059435
0.23411,0.0001695,0.0060499
0.23746,0.00017703,0.0061585
0.2408,0.00018475,0.0062693
0.24415,0.00019265,0.0063821
0.24749,0.00020069,0.0064966
0.25084,0.00020887,0.0066125
0.25418,0.00021715,0.0067298
0.25753,0.00022554,0.0068482
0.26087,0.00023402,0.0069678
0.26421,0.0002426,0.0070884
0.26756,0.00025126,0.00721
0.2709,0.00026001,0.0073324
0.27425,0.00026885,0.0074557
0.27759,0.00027777,0.0075795
0.28094,0.00028677,0.007704
0.28428,0.00029585,0.0078288
0.28763,0.00030502,0.0079541
0.29097,0.00031427,0.0080795
0.29431,0.00032361,0.0082049
0.29766,0.00033304,0.0083303
0.301,0.00034256,0.0084555
0.30435,0.00035218,0.0085804
0.30769,0.00036191,0.0087047
0.31104,0.00037176,0.0088283
0.31438,0.00038173,0.0089511
0.31773,0.00039184,0.0090729
0.32107,0.00040209,0.0091936
0.32441,0.00041251,0.0093128
0.32776,0.00042309,0.0094305
0.3311,0.00043387,0.0095465
0.33445,0.00044485,0.0096606
0.33779,0.00045605,0.0097726
0.34114,0.0004675,0.0098822
0.34448,0.00047922,0.0099893
0.34783,0.00049123,0.010094
0.35117,0.00050355,0.010195
0.35452,0.00051622,0.010294
0.35786,0.00052927,0.010389
0.3612,0.00054272,0.01048
0.36455,0.00055661,0.010568
0.36789,0.00057099,0.010651
0.37124,0.00058588,0.010731
0.37458,0.00060133,0.010806
0.37793,0.0006174,0.010877
0.38127,0.00063408,0.010943
0.38462,0.00065139,0.011005
0.38796,0.00066935,0.011063
0.3913,0.00068794,0.011117
0.39465,0.00070719,0.011167
0.39799,0.00072708,0.011214
0.40134,0.00074763,0.011258
0.40468,0.00076884,0.011299
0.40803,0.00079069,0.011338
0.41137,0.0008132,0.011374
0.41472,0.00083635,0.011408
0.41806,0.00086015,0.01144
0.4214,0.00088457,0.011471
0.42475,0.00090961,0.0115
0.42809,0.00093525,0.011529
0.43144,0.00096147,0.011557
0.43478,0.00098826,0.011584
0.43813,0.0010156,0.011611
0.44147,0.0010434,0.011639
0.44482,0.0010717,0.011667
0.44816,0.0011005,0.011696
0.45151,0.0011297,0.011726
0.45485,0.0011592,0.011758
0.45819,0.001189,0.011791
0.46154,0.0012191,0.011827
0.46488,0.0012495,0.011865
0.46823,0.0012799,0.011905
0.47157,0.0013105,0.011949
0.47492,0.001341,0.011996
0.47826,0.0013715,0.012046
0.48161,0.0014019,0.012101
0.48495,0.001432,0.012161
0.48829,0.0014618,0.012225
0.49164,0.0014912,0.012294
0.49498,0.0015202,0.012369
0.49833,0.0015485,0.01245
0.50167,0.0015761,0.012538
0.50502,0.001603,0.012632
0.50836,0.0016291,0.012733
0.51171,0.0016543,0.012839
0.51505,0.0016786,0.012951
0.51839,0.001702,0.013068
0.52174,0.0017245,0.01319
0.52508,0.0017459,0.013317
0.52843,0.0017663,0.013448
0.53177,0.0017856,0.013582
0.53512,0.0018039,0.01372
0.53846,0.0018211,0.013861
0.54181,0.0018371,0.014005
0.54515,0.001852,0.01415
0.54849,0.0018657,0.014297
0.55184,0.0018782,0.014445
0.55518,0.0018896,0.014594
0.55853,0.0018997,0.014743
0.56187,0.0019087,0.014891
0.56522,0.0019164,0.015038
0.56856,0.001923,0.015184
0.57191,0.0019283,0.015327
0.57525,0.0019324,0.015467
0.5786,0.0019354,0.015603
0.58194,0.0019371,0.015735
0.58528,0.0019377,0.015862
0.58863,0.0019371,0.015983
0.59197,0.0019354,0.016098
0.59532,0.0019326,0.016206
0.59866,0.0019286,0.016305
0.60201,0.0019236,0.016396
0.60535,0.0019175,0.016477
0.6087,0.0019104,0.016548
0.61204,0.0019022,0.016609
0.61538,0.0018931,0.016657
0.61873,0.001883,0.016694
0.62207,0.001872,0.016717
0.62542,0.0018601,0.016727
0.62876,0.0018473,0.016722
0.63211,0.0018337,0.016705
0.63545,0.0018195,0.016674
0.6388,0.0018045,0.016631
0.64214,0.001789,0.016576
0.64548,0.0017729,0.016511
0.64883,0.0017564,0.016436
0.65217,0.0017395,0.016351
0.65552,0.0017222,0.016258
0.65886,0.0017047,0.016157
0.66221,0.0016869,0.016048
0.66555,0.0016689,0.015934
0.6689,0.0016509,0.015813
0.67224,0.0016328,0.015688
0.67559,0.0016146,0.015558
0.67893,0.0015965,0.015425
0.68227,0.0015785,0.015288
0.68562,0.0015605,0.01515
0.68896,0.0015428,0.015009
0.69231,0.0015252,0.014868
0.69565,0.0015079,0.014726
0.699,0.0014909,0.014585
