0.0016722,0.46704
0.0050167,0.4491
0.0083612,0.43121
0.011706,0.41342
0.01505,0.39576
0.018395,0.37827
0.021739,0.36099
0.025084,0.34395
0.028428,0.3272
0.031773,0.31077
0.035117,0.2947
0.038462,0.27903
0.041806,0.2638
0.045151,0.24903
0.048495,0.23478
0.051839,0.22108
0.055184,0.20797
0.058528,0.19547
0.061873,0.18365
0.065217,0.17252
0.068562,0.16213
0.071906,0.15252
0.075251,0.14372
0.078595,0.13577
0.08194,0.12871
0.085284,0.12259
0.088629,0.11742
0.091973,0.11326
0.095318,0.11014
0.098662,0.1081
0.10201,0.10718
0.10535,0.10741
0.1087,0.10884
0.11204,0.1115
0.11538,0.11542
0.11873,0.12065
0.12207,0.12723
0.12542,0.13519
0.12876,0.14454
0.13211,0.15521
0.13545,0.16714
0.1388,0.18023
0.14214,0.19442
0.14548,0.20962
0.14883,0.22576
0.15217,0.24275
0.15552,0.26052
0.15886,0.27899
0.16221,0.29808
0.16555,0.31771
0.1689,0.33781
0.17224,0.35829
0.17559,0.37908
0.17893,0.4001
0.18227,0.42127
0.18562,0.44251
0.18896,0.46374
0.19231,0.48489
0.19565,0.50588
0.199,0.52662
0.20234,0.54704
0.20569,0.56707
0.20903,0.58661
0.21237,0.6056
0.21572,0.62396
0.21906,0.64161
0.22241,0.65846
0.22575,0.67444
0.2291,0.68948
0.23244,0.70349
0.23579,0.71639
0.23913,0.72811
0.24247,0.73857
0.24582,0.74769
0.24916,0.75539
0.25251,0.7616
0.25585,0.76634
0.2592,0.76965
0.26254,0.77158
0.26589,0.77219
0.26923,0.77153
0.27258,0.76966
0.27592,0.76661
0.27926,0.76245
0.28261,0.75723
0.28595,0.751
0.2893,0.7438
0.29264,0.7357
0.29599,0.72675
0.29933,0.71698
0.30268,0.70647
0.30602,0.69526
0.30936,0.6834
0.31271,0.67094
0.31605,0.65793
0.3194,0.64444
0.32274,0.6305
0.32609,0.61617
0.32943,0.60151
0.33278,0.58656
0.33612,0.57137
0.33946,0.55601
0.34281,0.54051
0.34615,0.52494
0.3495,0.50933
0.35284,0.49376
0.35619,0.47826
0.35953,0.46289
0.36288,0.4477
0.36622,0.43275
0.36957,0.41807
0.37291,0.40374
0.37625,0.38979
0.3796,0.37625
0.38294,0.36311
0.38629,0.35035
0.38963,0.33794
0.39298,0.32588
0.39632,0.31414
0.39967,0.3027
0.40301,0.29155
0.40635,0.28067
0.4097,0.27003
0.41304,0.25963
0.41639,0.24945
0.41973,0.23945
0.42308,0.22964
0.42642,0.21998
0.42977,0.21046
0.43311,0.20107
0.43645,0.19178
0.4398,0.18258
0.44314,0.17344
0.44649,0.16436
0.44983,0.1553
0.45318,0.14626
0.45652,0.13721
0.45987,0.12814
0.46321,0.11903
0.46656,0.10986
0.4699,0.10061
0.47324,0.091263
0.47659,0.081803
0.47993,0.072211
0.48328,0.062467
0.48662,0.052555
0.48997,0.042456
0.49331,0.032151
0.49666,0.021622
0.5,0.010852
0.50334,-0.00017446
0.50669,-0.011455
0.51003,-0.022986
0.51338,-0.03476
0.51672,-0.046772
0.52007,-0.059017
0.52341,-0.07149
0.52676,-0.084185
0.5301,-0.097097
0.53344,-0.11022
0.53679,-0.12355
0.54013,-0.13708
0.54348,-0.1508
0.54682,-0.16472
0.55017,-0.17881
0.55351,-0.19309
0.55686,-0.20754
0.5602,-0.22216
0.56355,-0.23694
0.56689,-0.25188
0.57023,-0.26697
0.57358,-0.2822
0.57692,-0.29758
0.58027,-0.31309
0.58361,-0.32873
0.58696,-0.3445
0.5903,-0.36038
0.59365,-0.37638
0.59699,-0.39249
0.60033,-0.4087
0.60368,-0.42501
0.60702,-0.44141
0.61037,-0.4579
0.61371,-0.47447
0.61706,-0.49111
0.6204,-0.50782
0.62375,-0.5246
0.62709,-0.54144
0.63043,-0.55833
0.63378,-0.57526
0.63712,-0.59222
0.64047,-0.60919
0.64381,-0.62617
0.64716,-0.64315
0.6505,-0.66011
0.65385,-0.67704
0.65719,-0.69393
0.66054,-0.71078
0.66388,-0.72756
0.66722,-0.74427
0.67057,-0.7609
0.67391,-0.77743
0.67726,-0.79386
0.6806,-0.81017
0.68395,-0.82636
0.68729,-0.8424
0.69064,-0.8583
0.69398,-0.87403
0.69732,-0.88959
0.70067,-0.90497
0.70401,-0.92016
0.70736,-0.93514
0.7107,-0.9499
0.71405,-0.96444
0.71739,-0.97873
0.72074,-0.99278
0.72408,-1.0066
0.72742,-1.0201
0.73077,-1.0333
0.73411,-1.0462
0.73746,-1.0589
0.7408,-1.0712
0.74415,-1.0832
0.74749,-1.0948
0.75084,-1.1061
0.75418,-1.117
0.75753,-1.1276
0.76087,-1.1379
0.76421,-1.1478
0.76756,-1.1573
0.7709,-1.1666
0.77425,-1.1755
0.77759,-1.1841
0.78094,-1.1924
0.78428,-1.2004
0.78763,-1.2081
0.79097,-1.2155
0.79431,-1.2227
0.79766,-1.2295
0.801,-1.2361
0.80435,-1.2424
0.80769,-1.2485
0.81104,-1.2543
0.81438,-1.2598
0.81773,-1.2651
0.82107,-1.2702
0.82441,-1.2751
0.82776,-1.2797
0.8311,-1.2841
0.83445,-1.2883
0.83779,-1.2923
0.84114,-1.2961
0.84448,-1.2997
0.84783,-1.3031
0.85117,-1.3063
0.85452,-1.3094
0.85786,-1.3123
0.8612,-1.315
0.86455,-1.3176
0.86789,-1.32
0.87124,-1.3223
0.87458,-1.3244
0.87793,-1.3264
0.88127,-1.3283
0.88462,-1.3301
0.88796,-1.3317
0.8913,-1.3333
0.89465,-1.3347
0.89799,-1.336
0.90134,-1.3372
0.90468,-1.3382
0.90803,-1.3392
0.91137,-1.3401
0.91472,-1.3409
0.91806,-1.3416
0.9214,-1.3423
0.92475,-1.3428
0.92809,-1.3433
0.93144,-1.3437
0.93478,-1.344
0.93813,-1.3442
0.94147,-1.3444
0.94482,-1.3445
0.94816,-1.3446
0.95151,-1.3446
0.95485,-1.3446
0.95819,-1.3445
0.96154,-1.3443
0.96488,-1.3442
0.96823,-1.344
0.97157,-1.3437
0.97492,-1.3435
0.97826,-1.3432
0.98161,-1.3428
0.98495,-1.3425
0.98829,-1.3422
0.99164,-1.3418
0.99498,-1.3414
0.99833,-1.341
