stage,sample,dpt_pseudotime
266,9mo_SIGAF3_14686.30a,0.020451669
266,9mo_SIGAF3_14686.30a,0.008054769
266,9mo_SIGAF3_14686.30a,0.02026034
266,9mo_SIGAF3_14686.30a,0.015885742
266,9mo_SIGAF3_14686.30a,0.010406554
266,9mo_SIGAF3_14686.30a,0.026018877
266,9mo_SIGAF3_14686.30a,0.010237575
266,9mo_SIGAF3_14686.30a,0.01618344
266,9mo_SIGAF3_14686.30a,0.012206133
266,9mo_SIGAF3_14686.30a,0.016817288
266,9mo_SIGAF3_14686.30a,0.01166779
266,9mo_SIGAF3_14686.30a,0.016814895
266,9mo_SIGAF3_14686.30a,0.015189177
266,9mo_SIGAF3_14686.30a,0.015908675
266,9mo_SIGAF3_14686.30a,0.0067483447
266,9mo_SIGAF3_14686.30a,0.013375764
266,9mo_SIGAF3_14686.30a,0.024593288
266,9mo_SIGAF3_14686.30a,0.0021381269
266,9mo_SIGAF3_14686.30a,0.0072099436
266,9mo_SIGAF3_14686.30a,0.016928058
266,9mo_SIGAF3_14686.30a,0.0016663162
266,9mo_SIGAF3_14686.30a,0.018078048
266,9mo_SIGAF3_14686.30a,0.015045313
266,9mo_SIGAF3_14686.30a,0.0071660043
266,9mo_SIGAF3_14686.30a,0.018459043
266,9mo_SIGAF3_14686.30a,0.010052292
266,9mo_SIGAF3_14686.30a,0.003620922
266,9mo_SIGAF3_14686.30a,0.009786891
266,9mo_SIGAF3_14686.30a,0.015296661
266,9mo_SIGAF3_14686.30a,0.013608255
266,9mo_SIGAF3_14686.30a,0.015318378
266,9mo_SIGAF3_14686.30a,0.016670497
266,9mo_SIGAF3_14686.30a,0.010134855
266,9mo_SIGAF3_14686.30a,0.018804792
266,9mo_SIGAF3_14686.30a,0.01206339
266,9mo_SIGAF3_14686.30a,0.013472859
158,5mo_SIGAE9_146818.58h,0.004141928
158,5mo_SIGAE9_146818.58h,0.0036825233
158,5mo_SIGAE9_146818.58h,0.009951415
158,5mo_SIGAE9_146818.58h,0.009175115
158,5mo_SIGAE9_146818.58h,0.018826645
158,5mo_SIGAE9_146818.58h,0.0058004223
158,5mo_SIGAE9_146818.58h,0.009914326
158,5mo_SIGAE9_146818.58h,0.008738329
158,5mo_SIGAE9_146818.58h,0.015889732
158,5mo_SIGAE9_146818.58h,0.0121808825
158,5mo_SIGAE9_146818.58h,0.02255938
158,5mo_SIGAE9_146818.58h,0.002655552
158,5mo_SIGAE9_146818.58h,0.003386634
158,5mo_SIGAE9_146818.58h,0.012846363
158,5mo_SIGAE9_146818.58h,0.0052419063
158,5mo_SIGAE9_146818.58h,0.02204066
158,5mo_SIGAE9_146818.58h,0.0098413415
158,5mo_SIGAE9_146818.58h,0.010219246
158,5mo_SIGAE9_146818.58h,0.009342616
158,5mo_SIGAE9_146818.58h,0.00336832
158,5mo_SIGAE9_146818.58h,0.0037155193
158,5mo_SIGAE9_146818.58h,0.0055869035
158,5mo_SIGAE9_146818.58h,0.013610979
158,5mo_SIGAE9_146818.58h,0.022393018
158,5mo_SIGAE9_146818.58h,0.013752993
158,5mo_SIGAE9_146818.58h,0.0042492244
158,5mo_SIGAE9_146818.58h,0.004914308
158,5mo_SIGAE9_146818.58h,0.012026959
158,5mo_SIGAE9_146818.58h,0.0127958
158,5mo_SIGAE9_146818.58h,0.018138831
158,5mo_SIGAE9_146818.58h,0.010528784
158,5mo_SIGAE9_146818.58h,0.013908942
158,5mo_SIGAE9_146818.58h,0.010453699
158,5mo_SIGAE9_146818.58h,0.017564442
158,5mo_SIGAE9_146818.58h,0.01248991
158,5mo_SIGAE9_146818.58h,0.0016818716
158,5mo_SIGAE9_146818.58h,0.0018655495
158,5mo_SIGAE9_146818.58h,0.019704482
158,5mo_SIGAE9_146818.58h,0.010344757
158,5mo_SIGAE9_146818.58h,0.012917537
158,5mo_SIGAE9_146818.58h,0.007253568
158,5mo_SIGAE9_146818.58h,0.016983382
158,5mo_SIGAE9_146818.58h,0.026349341
158,5mo_SIGAE9_146818.58h,0.013572973
158,5mo_SIGAE9_146818.58h,0.0147260465
158,5mo_SIGAE9_146818.58h,0.0015076476
158,5mo_SIGAE9_146818.58h,0.012133002
158,5mo_SIGAE9_146818.58h,0.00805241
158,5mo_SIGAE9_146818.58h,0.019690376
158,5mo_SIGAE9_146818.58h,0.0143316975
158,5mo_SIGAE9_146818.58h,0.020486472
158,5mo_SIGAE9_146818.58h,0.0169856
158,5mo_SIGAE9_146818.58h,0.018977132
158,5mo_SIGAE9_146818.58h,0.00472009
158,5mo_SIGAE9_146818.58h,0.004332484
158,5mo_SIGAE9_146818.58h,0.011123449
158,5mo_SIGAE9_146818.58h,0.013664245
158,5mo_SIGAE9_146818.58h,0.0069790687
158,5mo_SIGAE9_14686.57a,0.016122848
158,5mo_SIGAE9_14686.57a,0.0057280306
158,5mo_SIGAE9_14686.57a,0.013041498
158,5mo_SIGAE9_14686.57a,0.005794408
158,5mo_SIGAE9_14686.57a,0.012030282
158,5mo_SIGAE9_14686.57a,0.032514665
158,5mo_SIGAE9_14686.57a,0.011889559
158,5mo_SIGAE9_14686.57a,0.012542692
158,5mo_SIGAE9_14686.57a,0.0014299268
158,5mo_SIGAE9_14686.57a,0.01471669
158,5mo_SIGAD9_146818.58g,0.022489721
158,5mo_SIGAD9_146818.58g,0.00978514
158,5mo_SIGAD9_146818.58g,0.01796784
158,5mo_SIGAD9_146818.58g,0.011151738
158,5mo_SIGAD9_146818.58g,0.017716324
158,5mo_SIGAD9_146818.58g,0.007660098
158,5mo_SIGAD9_146818.58g,0.009926761
158,5mo_SIGAD9_146818.58g,0.0074985507
158,5mo_SIGAD9_146818.58g,0.014100035
158,5mo_SIGAD9_146818.58g,0.021483094
158,5mo_SIGAD9_146818.58g,0.009809498
158,5mo_SIGAD9_146818.58g,0.018231336
158,5mo_SIGAD9_146812.56e,0.01770503
158,5mo_SIGAD9_146812.56e,0.012496539
