0.3612,0.002594,0.041454
0.36455,0.0025211,0.043079
0.36789,0.002453,0.044711
0.37124,0.0023898,0.046342
0.37458,0.0023317,0.047964
0.37793,0.0022788,0.049567
0.38127,0.0022308,0.051147
0.38462,0.0021873,0.052701
0.38796,0.0021479,0.054226
0.3913,0.0021124,0.055719
0.39465,0.0020803,0.057178
0.39799,0.0020515,0.0586
0.40134,0.0020256,0.059983
0.40468,0.0020026,0.061327
0.40803,0.0019821,0.062629
0.41137,0.0019639,0.063888
0.41472,0.001948,0.065104
0.41806,0.001934,0.066276
0.4214,0.0019219,0.067404
0.42475,0.0019115,0.068489
0.42809,0.0019027,0.069529
0.43144,0.0018953,0.070527
0.43478,0.0018891,0.071483
0.43813,0.0018842,0.072398
0.44147,0.0018802,0.073273
0.44482,0.0018772,0.07411
0.44816,0.001875,0.074911
0.45151,0.0018734,0.075678
0.45485,0.0018724,0.076413
0.45819,0.0018718,0.077118
0.46154,0.0018716,0.077795
0.46488,0.0018716,0.078448
0.46823,0.0018716,0.079079
0.47157,0.0018717,0.079691
0.47492,0.0018716,0.080287
0.47826,0.0018713,0.080871
0.48161,0.0018705,0.081445
0.48495,0.0018694,0.082013
0.48829,0.0018676,0.082578
0.49164,0.0018651,0.083144
0.49498,0.0018617,0.083714
0.49833,0.0018575,0.084293
0.50167,0.0018522,0.084884
0.50502,0.0018459,0.085489
0.50836,0.0018385,0.086106
0.51171,0.0018302,0.086735
0.51505,0.0018209,0.087374
0.51839,0.0018109,0.088023
0.52174,0.0018,0.08868
0.52508,0.0017883,0.089343
0.52843,0.001776,0.090012
0.53177,0.001763,0.090686
0.53512,0.0017494,0.091362
0.53846,0.0017353,0.09204
0.54181,0.0017206,0.092718
0.54515,0.0017056,0.093395
0.54849,0.0016902,0.094069
0.55184,0.0016744,0.094739
0.55518,0.0016584,0.095403
0.55853,0.0016421,0.096059
0.56187,0.0016256,0.096706
0.56522,0.0016089,0.097342
0.56856,0.0015922,0.097966
0.57191,0.0015753,0.098575
0.57525,0.0015585,0.099168
0.5786,0.0015416,0.099743
0.58194,0.0015248,0.1003
0.58528,0.0015081,0.10083
0.58863,0.0014915,0.10134
0.59197,0.001475,0.10183
0.59532,0.0014587,0.10228
0.59866,0.0014427,0.10271
0.60201,0.0014268,0.10311
0.60535,0.0014112,0.10347
0.6087,0.0013959,0.1038
0.61204,0.0013809,0.10409
0.61538,0.0013662,0.10434
0.61873,0.0013519,0.10455
0.62207,0.001338,0.10472
0.62542,0.0013244,0.10485
0.62876,0.0013113,0.10493
0.63211,0.0012985,0.10496
0.63545,0.0012861,0.10494
0.6388,0.0012741,0.10488
0.64214,0.0012624,0.10477
0.64548,0.0012511,0.10462
0.64883,0.00124,0.10441
0.65217,0.0012292,0.10415
0.65552,0.0012187,0.10385
0.65886,0.0012085,0.1035
0.66221,0.0011985,0.10309
0.66555,0.0011888,0.10264
0.6689,0.0011792,0.10215
0.67224,0.0011699,0.1016
0.67559,0.0011608,0.101
0.67893,0.0011518,0.10036
0.68227,0.001143,0.099669
0.68562,0.0011344,0.098932
0.68896,0.001126,0.098149
0.69231,0.0011177,0.097321
0.69565,0.0011095,0.096449
0.699,0.0011014,0.095533
0.70234,0.0010934,0.094574
0.70569,0.0010856,0.093574
0.70903,0.0010778,0.092533
0.71237,0.0010701,0.091453
0.71572,0.0010625,0.090335
0.71906,0.001055,0.08918
0.72241,0.0010475,0.08799
0.72575,0.00104,0.086766
0.7291,0.0010326,0.085509
0.73244,0.0010253,0.084221
0.73579,0.0010179,0.082903
0.73913,0.0010106,0.081558
0.74247,0.0010033,0.080186
0.74582,0.00099599,0.07879
0.74916,0.00098869,0.077372
0.75251,0.00098137,0.075932
0.75585,0.00097406,0.074476
0.7592,0.00096676,0.073008
0.76254,0.00095947,0.071533
0.76589,0.0009522,0.070056
0.76923,0.00094498,0.068581
0.77258,0.00093779,0.067111
0.77592,0.00093066,0.065651
0.77926,0.00092358,0.064204
0.78261,0.00091657,0.062773
0.78595,0.00090964,0.061361
0.7893,0.00090278,0.059971
0.79264,0.00089602,0.058604
0.79599,0.00088935,0.057264
0.79933,0.00088278,0.055952
0.80268,0.00087632,0.05467
0.80602,0.00086997,0.053419
0.80936,0.00086374,0.052201
0.81271,0.00085764,0.051016
0.81605,0.00085167,0.049867
0.8194,0.00084583,0.048754
0.82274,0.00084014,0.047677
0.82609,0.00083459,0.046637
0.82943,0.0008292,0.045635
0.83278,0.00082396,0.04467
0.83612,0.00081888,0.043745
0.83946,0.00081397,0.042857
0.84281,0.00080923,0.042008
0.84615,0.00080467,0.041199
0.8495,0.00080028,0.040428
0.85284,0.00079608,0.039695
0.85619,0.00079207,0.039002
0.85953,0.00078825,0.038348
0.86288,0.00078463,0.037733
0.86622,0.00078121,0.037156
0.86957,0.000778,0.036619
0.87291,0.00077499,0.03612
0.87625,0.00077221,0.035661
0.8796,0.00076963,0.03524
0.88294,0.00076727,0.034855
0.88629,0.00076511,0.034505
0.88963,0.00076313,0.034187
0.89298,0.00076135,0.0339
0.89632,0.00075974,0.033642
0.89967,0.00075831,0.033412
0.90301,0.00075705,0.033208
0.90635,0.00075594,0.03303
0.9097,0.00075499,0.032875
0.91304,0.00075418,0.032743
0.91639,0.00075352,0.032633
0.91973,0.000753,0.032544
0.92308,0.0007526,0.032474
0.92642,0.00075233,0.032423
0.92977,0.00075218,0.03239
0.93311,0.00075214,0.032373
0.93645,0.00075222,0.032373
0.9398,0.00075239,0.032389
0.94314,0.00075266,0.032418
0.94649,0.00075303,0.032462
0.94983,0.00075348,0.032519
0.95318,0.00075401,0.032588
0.95652,0.00075462,0.032668
0.95987,0.00075531,0.03276
0.96321,0.00075605,0.032861
0.96656,0.00075686,0.032972
0.9699,0.00075773,0.033092
0.97324,0.00075864,0.033219
0.97659,0.0007596,0.033353
0.97993,0.0007606,0.033494
0.98328,0.00076163,0.033641
0.98662,0.00076269,0.033792
0.98997,0.00076378,0.033948
0.99331,0.00076488,0.034106
0.99666,0.000766,0.034268
