0.0016722,0.65528
0.0050167,0.63875
0.0083612,0.62224
0.011706,0.60577
0.01505,0.58933
0.018395,0.57294
0.021739,0.55662
0.025084,0.54037
0.028428,0.52421
0.031773,0.50815
0.035117,0.49219
0.038462,0.47636
0.041806,0.46067
0.045151,0.44511
0.048495,0.42972
0.051839,0.41449
0.055184,0.39944
0.058528,0.38458
0.061873,0.36992
0.065217,0.35548
0.068562,0.34127
0.071906,0.32729
0.075251,0.31356
0.078595,0.30009
0.08194,0.28689
0.085284,0.27398
0.088629,0.26136
0.091973,0.24905
0.095318,0.23706
0.098662,0.2254
0.10201,0.21408
0.10535,0.20311
0.1087,0.19251
0.11204,0.18228
0.11538,0.17244
0.11873,0.163
0.12207,0.15398
0.12542,0.14537
0.12876,0.13719
0.13211,0.12941
0.13545,0.122
0.1388,0.11493
0.14214,0.10817
0.14548,0.1017
0.14883,0.095473
0.15217,0.089474
0.15552,0.083669
0.15886,0.078029
0.16221,0.072525
0.16555,0.067127
0.1689,0.061806
0.17224,0.056532
0.17559,0.051276
0.17893,0.046009
0.18227,0.040702
0.18562,0.035325
0.18896,0.029848
0.19231,0.024243
0.19565,0.018479
0.199,0.012529
0.20234,0.0063612
0.20569,-5.2265e-05
0.20903,-0.0067412
0.21237,-0.013735
0.21572,-0.021063
0.21906,-0.028754
0.22241,-0.036838
0.22575,-0.045345
0.2291,-0.054303
0.23244,-0.063742
0.23579,-0.073691
0.23913,-0.08418
0.24247,-0.095238
0.24582,-0.10689
0.24916,-0.11918
0.25251,-0.13211
0.25585,-0.14567
0.2592,-0.15979
0.26254,-0.17441
0.26589,-0.18948
0.26923,-0.20493
0.27258,-0.22072
0.27592,-0.23678
0.27926,-0.25305
0.28261,-0.26948
0.28595,-0.286
0.2893,-0.30256
0.29264,-0.31911
0.29599,-0.33557
0.29933,-0.3519
0.30268,-0.36804
0.30602,-0.38392
0.30936,-0.3995
0.31271,-0.4147
0.31605,-0.42948
0.3194,-0.44378
0.32274,-0.45753
0.32609,-0.47068
0.32943,-0.48317
0.33278,-0.49494
0.33612,-0.50594
0.33946,-0.51611
0.34281,-0.52538
0.34615,-0.5337
0.3495,-0.54101
0.35284,-0.54726
0.35619,-0.55238
0.35953,-0.55632
0.36288,-0.55902
0.36622,-0.56041
0.36957,-0.56045
0.37291,-0.55908
0.37625,-0.55623
0.3796,-0.5519
0.38294,-0.54616
0.38629,-0.53907
0.38963,-0.5307
0.39298,-0.52113
0.39632,-0.51041
0.39967,-0.49862
0.40301,-0.48583
0.40635,-0.47211
0.4097,-0.45752
0.41304,-0.44214
0.41639,-0.42603
0.41973,-0.40926
0.42308,-0.3919
0.42642,-0.37403
0.42977,-0.3557
0.43311,-0.33699
0.43645,-0.31797
0.4398,-0.2987
0.44314,-0.27926
0.44649,-0.25971
0.44983,-0.24012
0.45318,-0.22057
0.45652,-0.20111
0.45987,-0.18183
0.46321,-0.16278
0.46656,-0.14404
0.4699,-0.12567
0.47324,-0.10775
0.47659,-0.090342
0.47993,-0.073517
0.48328,-0.057344
0.48662,-0.04189
0.48997,-0.027226
0.49331,-0.01342
0.49666,-0.00054076
0.5,0.011343
0.50334,0.022181
0.50669,0.032
0.51003,0.040847
0.51338,0.048768
0.51672,0.055809
0.52007,0.062017
0.52341,0.067437
0.52676,0.072116
0.5301,0.0761
0.53344,0.079435
0.53679,0.082168
0.54013,0.084345
0.54348,0.086011
0.54682,0.087214
0.55017,0.087999
0.55351,0.088412
0.55686,0.0885
0.5602,0.08831
0.56355,0.087886
0.56689,0.087276
0.57023,0.086526
0.57358,0.085682
0.57692,0.08479
0.58027,0.083896
0.58361,0.083046
0.58696,0.082288
0.5903,0.081667
0.59365,0.081228
0.59699,0.081019
0.60033,0.081086
0.60368,0.081475
0.60702,0.082232
0.61037,0.083403
0.61371,0.085035
0.61706,0.087174
0.6204,0.089865
0.62375,0.093156
0.62709,0.097088
0.63043,0.10164
0.63378,0.10673
0.63712,0.11229
0.64047,0.11826
0.64381,0.12455
0.64716,0.1311
0.6505,0.13782
0.65385,0.14466
0.65719,0.15154
0.66054,0.15838
0.66388,0.16511
0.66722,0.17166
0.67057,0.17795
0.67391,0.18392
0.67726,0.1895
0.6806,0.1946
0.68395,0.19915
0.68729,0.20309
0.69064,0.20635
0.69398,0.20884
0.69732,0.21049
0.70067,0.21124
0.70401,0.21101
0.70736,0.20973
0.7107,0.20733
0.71405,0.20373
0.71739,0.19886
0.72074,0.19264
0.72408,0.18502
0.72742,0.1759
0.73077,0.16523
0.73411,0.15292
0.73746,0.13891
0.7408,0.12312
0.74415,0.10548
0.74749,0.085919
0.75084,0.064364
0.75418,0.040799
0.75753,0.015322
0.76087,-0.011957
0.76421,-0.040928
0.76756,-0.071481
0.7709,-0.10351
0.77425,-0.13689
0.77759,-0.17153
0.78094,-0.20731
0.78428,-0.24413
0.78763,-0.28186
0.79097,-0.32041
0.79431,-0.35966
0.79766,-0.3995
